biosample,Shannon_5000,Richness_5000,Chao1_5000,Shannon_1000,Richness_1000,Chao1_1000,Shannon_Alphaproteo_5000,Richness_Alphaproteo_5000,Chao1_Alphaproteo_5000,Shannon_Cyano_5000,Richness_Cyano_5000,Chao1_Cyano_5000,Shannon_Alphaproteo_1000,Richness_Alphaproteo_1000,Chao1_Alphaproteo_1000,Shannon_Cyano_1000,Richness_Cyano_1000,Chao1_Cyano_1000
SAMEA2622429,4.28950617573478,303,382,4.17439951803002,177,291,2.18919281849096,64,83,1.23260041512481,5,5,2.08672638370393,30,45.1666666666667,1.00795135225401,4,4
SAMEA2622441,4.30691957457743,346,457.018518518519,4.21590452000612,191,297.34375,2.60913842679,81,139.666666666667,0.708832947994361,3,3,2.64604376465992,44,54.4615384615385,1.03972077083992,3,3.5
SAMEA2622452,3.72277186539667,165,181.24,3.67689675095539,110,143.055555555556,2.1007211525515,45,60.6,0.300156226115394,4,4,2.04825736093935,34,43.75,0.214559155176405,2,2
SAMEA2622461,4.1782882791287,243,282.75,4.08503792122628,154,195.129032258065,2.52840083406055,74,88.25,0.708338026879417,4,4,2.29599138313501,40,47.0909090909091,0.780810248186075,4,4
SAMEA2622463,4.19648625137343,221,268,4.15636366649322,155,199.451612903226,2.58181275870992,63,78,0.90128318444537,4,4,2.63211282482433,44,59,0.937845456521521,4,4
SAMEA2622465,,,,4.22852670704175,177,259.125,,,,,,,2.77170945067972,41,65.4285714285714,0.779553605079083,3,3
SAMEA2622473,,,,2.3757854677138,51,60.75,,,,,,,1.72939255473516,22,40,,,
SAMEA2622478,3.8253536478424,208,318.625,3.7118858700396,132,173.777777777778,2.33308530860584,62,114.5,0.194253933806913,5,5,2.13304158969223,40,59.125,0.293026874285496,4,4
SAMEA2622487,,,,3.88181231777968,158,235.538461538462,,,,,,,2.78254460707151,52,79.1428571428572,0.336807989767621,4,4
SAMEA2622489,4.4646012749209,362,455.288461538462,4.27004230329789,203,321.135135135135,3.43344278655869,112,139,0.518939543217011,5,5,3.16393505229185,59,88.5454545454546,0.52264021799273,3,3
SAMEA2622490,4.39291662623014,282,355.088235294118,4.30425825465247,180,237.5,2.74973031366325,82,90.5714285714286,0.850832549519666,6,7,2.72478009169348,55,74.4615384615385,0.90232072458866,4,4
SAMEA2622497,,,,2.76667806423644,52,62.1111111111111,,,,,,,1.61297040016637,22,27.25,,,
SAMEA2622499,3.72647631557349,199,289.434782608696,3.62893980173437,117,211,2.08128795723629,47,99.5,,,,2.03885118332855,27,48,,,
SAMEA2622511,,,,,,,,,,,,,,,,,,
SAMEA2622517,2.40874930835861,77,104.6,2.29981532863693,45,67.6666666666667,2.16336468636121,28,31.75,,,,1.98423688940056,15,16.2,,,
SAMEA2622518,3.49545596043725,222,293.5,3.3776860845301,125,189.473684210526,2.17168502015762,63,84.8571428571429,0.077223691570232,4,4,1.94553139522646,35,59,0.0851454706859001,2,2
SAMEA2622536,4.47584386984811,327,422.020408163265,4.38065857351017,189,300.724137931035,3.16607374545421,96,119.214285714286,0.169779081517878,3,3,3.16787151096675,65,96.9090909090909,0.231110701521478,3,3
SAMEA2622538,,,,,,,,,,,,,,,,,,
SAMEA2622545,3.93865530258211,242,307.206896551724,3.91844912589108,160,229.09375,2.30730788425042,72,111.428571428571,0.670747909641073,2,2,2.22605939266012,42,57.3,0.687898982442651,2,2
SAMEA2622561,4.52269852661869,359,419.708333333333,4.35638858151074,201,330.193548387097,3.86213741345861,111,118,0.330113432246368,3,3,3.72483400947731,66,109.5,0.198821578103019,3,4
SAMEA2622568,4.02868863215162,285,368.133333333333,3.85803238307496,150,209,3.42609820341397,72,91.0909090909091,0.636514168294813,2,2,3.06914371291837,31,35.6666666666667,0,1,1
SAMEA2622584,4.00152957731337,288,417.333333333333,3.89609329030698,148,217.391304347826,3.39978333844117,70,89.125,0.376770161256437,2,2,3.35163494030678,47,60.125,0,1,1
SAMEA2622603,3.80091990895759,255,303.75,3.70578421886076,143,213.384615384615,2.29211682696048,74,84.9285714285714,0.228781070497811,4,4,2.34940164651257,46,65,0.0883197822000176,2,2
SAMEA2622605,3.53678916607164,232,291.181818181818,3.49443702687878,147,216.51724137931,2.54395297782479,67,88.8571428571429,0.13854839135689,4,4,2.43966177794778,40,47.3333333333333,0.141629486841722,4,4
SAMEA2622614,3.24067727713587,231,274.976744186047,3.1125848065134,132,200.076923076923,2.78520911477517,66,74.5714285714286,0.276063103252244,4,4,2.64089593221987,38,48.1111111111111,0.329773983150639,4,4
SAMEA2622619,3.30442792978489,260,343,3.15636818548143,146,266.652173913044,3.15335469434803,78,112.363636363636,0.124138992214583,5,5,3.0554346426341,40,100,0.0712433083733381,3,3
SAMEA2622624,4.0702623024698,286,363.608695652174,3.96207007495833,155,239.37037037037,3.04305300790802,85,110,0.425715683939597,5,6,2.93698278694784,48,73.6666666666667,0.392674467227552,2,2
SAMEA2622628,3.76182758573946,262,328.733333333333,3.71333975275012,142,221.565217391304,2.761666325993,86,124.75,0.496740182000977,6,9,2.67269476018421,42,61,0.569317033059017,4,4
SAMEA2622632,2.91439389288286,239,354.026315789474,2.85124164751463,111,187.555555555556,2.63388886734179,77,120.5,0.227020548420167,7,13,2.47510671145016,36,88.5,0.18246891900894,3,3
SAMEA2622637,3.95004723723194,284,403.384615384615,3.7630253261343,139,286.4,3.15021211780571,89,130.333333333333,0.760579978893455,5,5,2.99816434161492,48,90.1666666666667,0.807188468129809,4,4
SAMEA2622642,4.13821532153649,302,418.4,4.07963285469084,166,289.913043478261,3.41985028937172,96,127.071428571429,0.836088634568252,6,6,3.40792186077409,54,82.875,0.759858951415626,4,5
SAMEA2622646,4.50006035776059,346,424.620689655172,4.42989506012796,200,273.488372093023,3.71271752488381,115,125.541666666667,0.32567634504179,5,5,3.52627532213907,63,71.6363636363636,0.2844714783921,3,3
SAMEA2622652,3.65080241005184,190,245.25,3.56672880965861,113,169.4375,1.96123258522684,55,90,0.15667796347865,4,4,1.83402305917452,30,39.1666666666667,0.198515243345873,2,2
SAMEA2622656,,,,3.27882859921528,124,199.315789473684,,,,,,,2.33632135349877,27,33.4285714285714,0,1,1
SAMEA2622657,3.41742907427579,138,196.571428571429,3.36941293380405,86,117.5,1.57973787070424,43,94,0,1,1,1.44789364907345,26,39,0,1,1
SAMEA2622658,2.98578160956415,190,252.636363636364,2.92872763856066,122,192.714285714286,2.47686906884176,50,57.3333333333333,0.149782826191018,4,4,2.25484904455439,29,40.1428571428571,0.131768025478914,3,3
SAMEA2622660,4.37479339004794,274,365.4375,4.32938279846293,173,290.434782608696,2.93017349039988,88,115.272727272727,0.794598691020003,4,4,2.98305674672001,57,80,1.02122349687393,5,6
SAMEA2622661,,,,4.37062386649672,166,246,,,,,,,3.14086290478849,47,60.3333333333333,1.08671926190866,4,4
SAMEA2622667,,,,2.97444937171553,65,96.9090909090909,,,,,,,2.33297230196735,22,27.6,,,
SAMEA2622673,4.28851412102427,342,411,4.07741145355488,198,333.8,3.14054829366674,87,104.647058823529,0.479783002167653,3,3,2.86927274244265,43,118,0.639031859650177,3,4
SAMEA2622676,3.20862792500967,197,239.45652173913,3.06587849412305,98,223.272727272727,2.36713096344348,60,75.8333333333333,0.690185676018804,2,2,2.09976760002592,29,71.75,0,1,1
SAMEA2622677,3.1950356539454,197,316.454545454545,3.0500186096836,110,144.166666666667,2.25084321902301,52,77.6666666666667,0,1,1,1.95958791813586,26,44.2,0,1,1
SAMEA2622678,3.96400004233792,293,425.076923076923,3.7499087678652,154,249.576923076923,2.8203075483638,78,96.4,0.156877668159093,3,3,2.20536727771514,33,58.5,0.272173677876584,3,3
SAMEA2622679,,,,,,,,,,,,,,,,,,
SAMEA2622685,3.1114583900781,108,126.4,3.04480286231618,64,110.2,2.40803531995188,43,52.4285714285714,,,,2.37872089034223,28,46.3333333333333,,,
SAMEA2622690,4.28485195376749,241,294.125,4.16566137924904,159,208.038461538462,2.60305755812124,70,87,0.710532898532022,5,6,2.4836731312585,42,48.1111111111111,0.894750481832498,5,5.33333333333333
SAMEA2622694,2.52065833896549,185,264.441176470588,2.31310426962596,84,145.875,2.11858822884015,50,63.9090909090909,1.05492016798614,3,3,1.95174367195269,24,31.5,0,1,1
SAMEA2622695,4.04197730098479,197,251.05,3.99924551993714,141,180.416666666667,2.34771923527388,65,86.375,0.47448220526931,3,3,2.24218746990607,37,46.4285714285714,0.450561208866305,2,2
SAMEA2622696,4.3075310301894,279,348.666666666667,4.2021305817332,163,267,3.23494728788324,91,122.166666666667,0.914803167053955,7,7,3.09461957899905,49,107.5,1.00081011657191,5,5
SAMEA2622697,4.46167657190865,314,352.120689655172,4.3304089829773,190,294.428571428571,3.54950271453578,92,100.5,1.18916685156117,7,7.5,3.26142169898857,55,86.5,1.29053891220659,5,5
SAMEA2622699,4.03829139711186,347,408.327868852459,3.88085105119632,196,289.238095238095,3.7420112430661,110,125.789473684211,1.1187125093073,5,5,3.4751939736295,61,86,1.08317280853825,5,8
SAMEA2622705,,,,,,,,,,,,,,,,,,
SAMEA2622710,3.99896938727624,236,321.038461538462,3.93543819538609,146,217.291666666667,2.4260601876332,74,99.6666666666667,0.477796101899345,3,3,2.37673281517966,45,64,0.328255737696058,2,2
SAMEA2622715,3.25841978704048,144,183.176470588235,3.15936731630028,85,125.615384615385,1.57820056972797,45,52.8571428571429,0,1,1,1.56783077660529,27,62,0,1,1
SAMEA2622716,4.05860806875116,232,357.142857142857,3.89343152788219,130,152.037037037037,2.55923199924379,66,102.142857142857,0.611043284939468,3,3,2.34549331359084,34,38.5,0.683275987123857,3,3
SAMEA2622717,3.91753766593647,272,325.625,3.76061321722842,155,229.285714285714,3.18097335594567,82,93.4,0.519366458570355,4,4,2.92111247126427,43,56.3333333333333,0.459747278650689,3,3
SAMEA2622719,4.57381761716204,316,377.666666666667,4.43896462569435,184,279.576923076923,3.19106317814325,93,105.666666666667,0.749743517410187,3,3,3.0461244881987,52,90.5,0.720107251763596,3,3
SAMEA2622725,,,,2.33352654252735,75,96.9375,,,,,,,2.69782122885383,26,35.4285714285714,,,
SAMEA2622733,4.35872096981154,285,365.5,4.14150510751536,172,235.103448275862,2.92225206380254,66,96.6,1.11854059564317,5,5.33333333333333,2.52078057377841,31,36.1428571428572,0,1,1
SAMEA2622736,,,,3.78889183389499,164,278.51724137931,,,,,,,2.44918519924084,39,70.6666666666667,0.500402423538188,2,2
SAMEA2622737,4.38941790604828,309,398.756756756757,4.30096555682449,184,264.161290322581,2.95391835030194,80,95.8125,1.14032464707988,5,6,3.08128625141305,50,80.6666666666667,0.693147180559945,2,2
SAMEA2622738,1.72531105861287,229,422.387096774194,1.61068728208266,88,127.136363636364,3.19095141276232,51,144.5,0.867563228481461,3,4,2.82060652249831,21,27.4285714285714,0,1,1
SAMEA2622744,3.13637196092167,302,399.5,3.16617137980533,172,340.115384615385,3.52480591672196,85,103.055555555556,1.14412668348318,5,6,3.46455887328856,47,84.5,0.900256051268537,3,3
SAMEA2622752,,,,,,,,,,,,,,,,,,
SAMEA2622759,3.83794750612681,232,299,3.71754867553874,132,168.964285714286,2.23537036228396,66,93.6,0.766762657641118,3,3,2.02559403320247,30,34,0.795992230839155,3,3
SAMEA2622763,,,,3.62723330161829,140,199,,,,,,,1.61270249956537,26,41.6,0.545594573969184,2,2
SAMEA2622764,3.58683121055114,172,227.647058823529,3.49392496706702,108,164.4375,1.91748145854818,50,63.2,0,1,1,1.85618064788291,37,83.2,0,1,1
SAMEA2622765,3.69697111144226,244,319.933333333333,3.68569680247484,150,215.357142857143,2.98768866208269,63,78,0.80872708315544,4,4,2.91851319206852,38,48,0.815787392360157,3,3
SAMEA2622766,3.73798570889246,227,331,3.616174736283,126,162.12,2.27372948380453,66,87.375,0.572012012822868,3,3,2.060544080453,34,68,0.531765889662842,3,3
SAMEA2622769,4.28749288706728,295,354.166666666667,4.12854648208871,178,301,3.04638441366139,87,103.5,0.979740869447478,5,6,2.93672328416074,51,72,1.00308807565783,4,4
SAMEA2622770,4.23492863247142,263,313.076923076923,4.06228437839718,157,227.037037037037,3.21906954783191,76,96,1.03261414039811,3,3,3.10909538329445,52,73.1111111111111,1.07855228535366,3,3
SAMEA2622772,4.1672736640864,262,321.294117647059,4.06058171435868,160,256.6,3.01461804090804,77,87.4615384615385,0.655621837316059,4,4,2.88831023441878,47,81.5,0.581247985614465,3,3
SAMEA2622774,,,,4.3796154860216,190,267.025,,,,,,,2.90940757378745,33,44.1428571428571,1.12544034539323,4,4
SAMEA2622788,,,,2.78833939435381,61,71.1111111111111,,,,,,,2.12395070032446,22,22.6,,,
SAMEA2622796,4.38082093205657,294,336.893617021277,4.29534550399888,189,268.081081081081,2.60989225194922,74,80.5625,0.95182305039226,4,4,2.52157542232475,51,76,0.892117870818816,3,3
SAMEA2622799,3.26626115246451,291,375.725806451613,3.1215831916609,135,240.12,1.93794318698169,79,105.105263157895,0.297270538405705,3,3,1.75051990090455,33,75.75,0.307192110003741,3,3
SAMEA2622800,3.89575829009419,230,303.2,3.87157950114132,139,220.058823529412,2.13455181207378,68,89.8571428571429,0.636514168294813,2,2,2.3402157560374,43,77.2,0,1,1
SAMEA2622801,4.8117036404065,346,450.65,4.61914544680781,200,256.8,3.48867342043344,90,121.909090909091,0.95135589960501,4,4,3.38955523540029,50,61.3333333333333,1.06418216943586,4,4
SAMEA2622804,4.39950661960617,377,478.181818181818,4.18805122536728,218,300.909090909091,3.82984268572344,115,146.166666666667,1.3563626649898,5,5,3.69039727518452,74,97.375,1.36051388274249,5,6
SAMEA2622810,,,,,,,,,,,,,,,,,,
SAMEA2622817,3.65651856416782,204,273.51724137931,3.56590838073029,119,162,1.8687008556501,61,71.2,0.898321362809591,3,3,1.7551135903106,31,44,0.97766295522037,3,3
SAMEA2622821,,,,3.25550819847091,112,165.260869565217,,,,,,,1.28142678862955,26,56,0.600166073159646,3,4
SAMEA2622822,3.4776567294561,191,234.05,3.307504797896,118,163.555555555556,2.14185295709448,50,81.6666666666667,,,,1.98373599933069,23,25,,,
SAMEA2622823,4.70533137773828,336,421.56,4.62767332673492,210,270.958333333333,3.42526865283897,84,103.5,0,1,1,3.30060453983999,44,74.6666666666667,0,1,1
SAMEA2622824,4.1781585461347,284,388.428571428571,4.10468754595792,167,243.241379310345,2.85539242308961,77,105.111111111111,0.97186132505126,5,6,2.86369649241257,48,67.125,0.930133373847423,3,3
SAMEA2622826,,,,4.17848921414156,174,226.783783783784,,,,,,,2.86175232778109,53,60,0.96211070039514,3,3
SAMEA2622832,,,,,,,,,,,,,,,,,,
SAMEA2622837,4.30609453129697,283,360.171428571429,4.17082668862903,179,254.933333333333,2.6717163323373,69,123,,,,2.59654107769628,41,72.625,0,1,1
SAMEA2622841,,,,3.5033770999672,134,234.5,,,,,,,2.24196026410473,28,43.1666666666667,0,1,1
SAMEA2622842,3.35590420252051,152,195,3.36314296424498,98,147.583333333333,1.54463804610365,44,63.4285714285714,0,1,1,1.30991880530534,24,40.5,0.636514168294813,2,2
SAMEA2622843,3.65593035854754,224,302.791666666667,3.52808912585338,133,194.875,2.74952923419336,59,76,0.462273045699459,4,4,2.2492181962358,31,44.125,0.382082761775021,3,3
SAMEA2622846,3.62709058666633,324,409.344827586207,3.63703942498961,177,262.263157894737,3.61325064376243,92,119,0.562335144618808,2,2,3.4153291917591,51,72.2307692307692,0,1,1
SAMEA2622852,,,,2.90794835067279,62,81,,,,,,,2.09136059314161,20,27.5,,,
SAMEA2622856,4.52786827415111,284,325.325,4.38839891164954,172,214,3.06984469950453,89,100.769230769231,1.03148032200492,4,4,3.00198637144701,54,65.375,1.02186035722655,3,3
SAMEA2622858,4.60399373424121,293,362.027777777778,4.54816028004288,183,229.941176470588,3.42096301572049,92,122,1.02285798149919,3,3,3.44016447015833,64,87,1.02714175820387,3,3
SAMEA2622873,4.43836775009995,317,350.101694915254,4.2937416942163,186,309.24,3.25044513546253,96,108.214285714286,1.02705759300865,6,6,3.17884079008735,60,99.4285714285714,0.954879887311339,4,4
SAMEA2622875,4.37162378411626,306,402.486486486487,4.32109428514332,192,276.090909090909,3.1335339283176,95,123.111111111111,0.932287678639786,3,3,3.13723231794079,65,88.0769230769231,0.9582750711039,3,3
SAMEA2622893,4.37716357757083,357,443.387096774194,4.25339175933386,197,301.428571428571,3.64954654500039,109,176.363636363636,1.00477260396036,6,9,3.55698915552144,63,92.5454545454546,0.941150265644051,4,4
SAMEA2622894,3.85161903781059,349,505.886363636364,3.62588307878887,184,366,3.87955758399575,114,149.2,1.2367947444781,4,4,3.52747018659463,57,93.1428571428571,1.18030455699462,4,4
SAMEA2622901,3.83014493550118,239,337.307692307692,3.78585441402338,148,276.619047619048,2.00630592043784,64,100.142857142857,0.306656191363302,4,4,2.08638220904097,34,85,0.321716063394785,4,5
SAMEA2622912,4.07897281394009,317,412.06,4.06701464045718,183,272.756756756757,2.62995187666517,88,123.428571428571,0.850296832983521,6,6,2.64545260764926,46,65,0.711468769112809,4,4
SAMEA2622914,4.32313956091743,343,424.451612903226,4.20520798105927,190,312.375,2.83046066551428,99,124.2,0.8210698076924,6,6,2.69361786671784,55,86.5,0.802794539930543,5,5
SAMEA2622923,3.9306538647654,250,358.9375,3.88446481224202,144,220.25,2.07967496991108,65,115,0.417955240174412,5,6,2.14024632339137,37,50.3333333333333,0.426520186892119,4,4
SAMEA2622934,3.82929735492092,283,338.611111111111,3.71085965603664,156,221.206896551724,2.24725841266377,77,88.0526315789474,0.754554099766316,4,4,2.12544605993408,41,65.4285714285714,0.725850426735665,4,4
SAMEA2622936,3.8889921389772,287,376.063829787234,3.87635011387962,160,246.25,2.31192369141642,82,127.111111111111,0.967688340441382,4,4,2.4928496895983,53,70.2727272727273,0.946670965235848,4,4
SAMEA2622955,4.21107569545805,291,366.027777777778,4.07177041229406,174,275.785714285714,2.72145604683002,86,103,1.0537638147813,7,7,2.63742075008264,56,84.1111111111111,1.04927256696454,6,6.5
SAMEA2622957,3.86839244001691,280,353.357142857143,3.68852925772791,148,207.913043478261,2.29749258204391,93,122.076923076923,0.934641672682606,4,4,2.11333812297304,47,56.5454545454546,0.954588645326497,4,4
SAMEA2622959,,,,4.41357058677588,187,325.375,,,,,,,2.87351040348048,39,64.5,0.900609511767484,5,5
SAMEA2622981,4.01692293068048,334,395.327868852459,3.82538732206751,178,283,3.09897913589168,96,115.461538461538,1.25180642553374,6,6,2.94823735966196,55,95.625,1.48469309379833,6,6
SAMEA2622983,3.52711974183045,258,337.285714285714,3.34643400636106,141,309,2.91435284444762,85,102.5,0.948034040218194,5,6,2.70112181176019,45,79.2,0.927760236514285,3,3
SAMEA2622995,4.16398933842555,257,306.166666666667,4.10318636445342,162,221,3.04434312356348,83,97.25,0.402183417881717,6,6,3.04476596136385,54,69.8333333333333,0.364664589257344,3,3
SAMEA2622997,4.28472911190472,278,343.27027027027,4.19390015901,160,245.954545454545,3.17880468564072,90,113,0.234806446376935,4,4,3.09421077672329,58,101.875,0.181820282304918,2,2
SAMEA2623016,3.8911213654982,236,291.617647058824,3.80503232303403,139,188,2.67429993468271,78,90.3636363636364,1.02069647190915,7,7.5,2.57132914037763,50,72.6666666666667,1.0294086721694,4,4
SAMEA2623018,4.27584869168828,268,331.088235294118,4.28329083250704,178,226.825,3.20783029534832,88,97.2307692307692,0.830456789234205,4,4,3.19801891876169,62,73.3333333333333,0.720736195500918,4,5
SAMEA2623035,4.57429429439573,378,452.388888888889,4.43158299499135,215,371,3.70894072647923,115,142.1875,1.05049757055864,10,10.1666666666667,3.47315807530175,64,95.5,1.44154190368741,8,11
SAMEA2623037,4.32316504418628,331,411.15873015873,4.26196273225733,194,314,3.46711600304559,105,136,0.898135985834015,7,7.5,3.42280504569386,65,98.0666666666667,0.767289055886194,3,3
SAMEA2623054,3.69883391481397,246,342.28125,3.60927370121431,136,226.047619047619,3.34382143927639,74,85.3333333333333,0,1,1,3.17519519245301,41,63.6666666666667,,,
SAMEA2623059,3.19166010031525,166,213.526315789474,3.06826114285086,104,160.4375,2.06647662880918,52,57.625,0.0132028348221061,3,4,2.06428470196162,36,60,0.0429247950234865,2,2
SAMEA2623070,4.36965514086486,261,302.590909090909,4.31763022955515,165,212.51724137931,3.34171003299298,83,89.1764705882353,0.824071379013007,5,5,3.3127786404479,54,60.1111111111111,0.838273721382212,4,4
SAMEA2623072,4.21917869905045,244,297.052631578947,4.17055287859439,146,178.25,3.1210541490306,75,84.5454545454546,0.664714095499233,4,4,3.1307463862613,55,72.1428571428571,0.736673483473228,4,4
SAMEA2623079,4.09449543941056,226,276.090909090909,4.03024419520123,131,180.789473684211,2.31486342647438,68,83.4,0.452677026266995,4,4,2.23161064879069,30,56.25,0.343228100650399,2,2
SAMEA2623090,,,,4.35404501239452,189,256.263157894737,,,,,,,3.37250979578932,65,92,0.171943688034374,3,3
SAMEA2623092,,,,4.46403821719129,209,365.107142857143,,,,,,,3.39821435674733,68,163.142857142857,0.6367682443131,6,7.5
SAMEA2623098,3.96237194605959,251,328.171428571429,3.89957278033135,142,223.052631578947,3.00102812438542,52,87,0.325082973391448,2,2,2.8997822333076,29,64,0,1,1
SAMEA2623108,3.98909742972402,300,397.021276595745,3.84511594523149,155,301.052631578947,3.53742468296367,88,130.272727272727,0.693147180559945,2,3,3.23411086910708,42,80.25,0,1,1
SAMEA2623116,3.89440277694296,170,195.615384615385,3.8072791930381,111,151.615384615385,2.44739345580355,49,55.1111111111111,0.572043693145902,4,4,2.17384851698612,32,50.2,0.619672882373743,4,4
SAMEA2623126,4.13018075274813,219,299,4.05692880743944,144,211.5,2.74738493756876,78,144.428571428571,1.05823290749214,4,4,2.69476570990633,42,62,1.09022111526646,4,4
SAMEA2623128,3.97681801959222,214,320.636363636364,3.9092848209885,127,160.055555555556,2.58155245907081,67,106.428571428571,0.990369669085556,4,4,2.52124657123187,41,50.1666666666667,1.07983297631248,4,4
SAMEA2623135,4.10904543724013,235,298.030303030303,3.97855714432434,135,270,2.36243392879473,61,74.9090909090909,1.02178394447823,4,4,2.27129072561857,32,54,1.07241481806339,4,4
SAMEA2623146,4.36090397923637,299,412.363636363636,4.2349262747401,185,330.25,2.91314881012948,84,134.142857142857,1.05038556514964,5,5,2.65842261920699,41,68.2,0.999699156742338,4,4
SAMEA2623148,4.35710561308026,290,355.878048780488,4.23666611355176,166,227,2.8007843948191,86,118.5,1.06589498109911,5,5,2.76713123418386,51,68.2727272727273,0.988268254613767,4,4
SAMEA2623155,3.72635781911494,241,390.64,3.69517599151905,141,216.136363636364,3.08963010757047,59,99.625,1.03972077083992,3,3,2.71813918609313,26,32.875,0,1,1
SAMEA2623184,4.50636837332733,321,394.488372093023,4.31908192043836,173,232.181818181818,2.96608276892315,95,106.176470588235,1.33945459106259,5,5,2.84492056069242,54,73,1.3370306175854,4,4
SAMEA2623186,4.33917177517969,293,407.428571428571,4.2368451011015,173,271.307692307692,2.85817128614775,78,101.75,1.22707113304028,4,4,2.90277025211878,59,89.6666666666667,1.24986424889264,4,4
SAMEA2623204,4.50125041248752,322,367.181818181818,4.31309217724262,196,325.193548387097,2.99978076692872,100,114.055555555556,1.32130219897433,4,4,2.83565713501224,60,97.8,1.33194523248696,4,4
SAMEA2623206,4.27375425416525,246,275.216216216216,4.10456066501364,155,233.12,2.92364992347029,72,82.9090909090909,1.21269903323493,4,4,2.81759032584922,45,65,1.19496377022452,4,4
SAMEA2623226,4.27220643946774,305,371.122448979592,4.18640393281361,174,237.277777777778,2.95728076186099,84,99,1.05066462962521,7,7.5,2.87570361226184,50,64.25,1.0540313408554,4,4
SAMEA2623228,4.25085622778111,307,394.25641025641,4.10908546611839,180,281.935483870968,3.07439141831021,85,108.75,1.15383443651538,6,6,2.90346825571653,53,80.2727272727273,1.16323389666249,5,5
SAMEA2623246,,,,,,,,,,,,,,,,,,
SAMEA2623247,,,,3.6617617028524,194,368.137931034483,,,,,,,2.82360148958018,54,166.2,1.05492016798614,3,3
SAMEA2623264,4.24318449025671,288,371,4.10230557868016,172,249.903225806452,2.8539914422434,91,133,1.15501234826887,5,5,2.75717670377945,61,97.1111111111111,1.04946330498078,3,3
SAMEA2623266,4.34100523484129,294,394.410256410256,4.24619276156635,172,271.04347826087,3.00807191730462,88,124.909090909091,1.17882592369942,5,5,2.94448586779947,53,74.1111111111111,1.15420371290282,4,4
SAMEA2623275,3.52069881515278,160,215.714285714286,3.50809405926609,109,146.05,1.86567554822458,44,63.5,0.456493658505399,3,3,1.8992491890418,31,44,0.421629651969077,4,5
SAMEA2623282,4.25618378392232,271,332.923076923077,4.12990819259798,161,232.724137931035,2.85785101263684,83,113,1.12119063589228,6,6.5,2.81707566196315,54,88.5,1.1192669018798,4,4
SAMEA2623284,4.02409335164442,241,312.724137931034,3.92175908411921,136,217.052631578947,2.52837843901974,73,119.428571428571,1.11751358455658,5,5,2.46436962514614,39,65.25,1.08143437648174,3,3
SAMEA2623290,,,,,,,,,,,,,,,,,,
SAMEA2623295,3.93401739057599,210,261.206896551724,3.87408838736003,123,153.1,1.99392644606169,37,44.8571428571429,0.0485286554060803,2,2,1.97719318940294,20,23.5,0.163023629494366,2,2
SAMEA2623302,3.54368297611143,283,368.075,3.41089146198418,157,220,2.2447897280089,80,93.5714285714286,0.730645667185829,8,8.5,1.92525667960179,37,54.1428571428572,0.840362003948193,5,5
SAMEA2623304,3.25003187023663,250,341.243902439024,3.16657255710043,134,196.217391304348,2.17905686900449,71,100.545454545455,0.735075188425104,6,6,2.21863488532725,41,93.5,0.515695939800452,4,4
SAMEA2623309,,,,,,,,,,,,,,,,,,
SAMEA2623314,4.10163097273705,259,355.833333333333,3.9364633067951,141,279.666666666667,2.49178179728815,51,101,0,1,1,2.29460615472096,25,38.75,,,
SAMEA2623321,4.37132297953142,315,488.117647058824,4.22654050764556,174,245.724137931034,2.89372698569445,81,110.076923076923,0,1,1,2.75245366063097,40,55,0,1,1
SAMEA2623327,,,,3.37553621359484,76,104.111111111111,,,,,,,2.29161472903074,26,29,,,
SAMEA2623350,3.27028455295266,220,321.076923076923,3.18321575233006,126,195.391304347826,2.02316003982299,65,90.6666666666667,0.0661385815699599,3,3,2.01218359039107,34,43.1666666666667,0.0268992504944811,2,2
SAMEA2623357,4.02382789107868,269,323.736842105263,3.95610754845958,159,241.5,2.92918232476417,87,104.272727272727,0.489437273560119,4,4,2.88779278545117,54,79.3,0.527299758071634,3,3
SAMEA2623359,4.22519910346151,286,349.893617021277,4.17082781907699,174,261.6,2.99587309850127,92,110.75,0.361296209650744,3,3,2.92458672690487,57,93.1111111111111,0.361685704017876,3,3
SAMEA2623365,,,,3.10301342138348,79,102,,,,,,,1.78676072924528,29,55,,,
SAMEA2623370,4.07131707072858,229,275.923076923077,3.93875514937805,134,204.833333333333,1.95899342781604,60,87.6,0.914085702005675,8,9,1.85040420398408,25,58,0.907269013515168,5,6
SAMEA2623377,4.23649464800806,329,410.948275862069,4.12819534652343,175,271.870967741936,3.45563507800926,100,131.5,1.92357095838699,10,10.5,3.37913777127043,60,93,1.73253270710598,7,8
SAMEA2623379,3.7196502392921,312,415.636363636364,3.65195277967545,168,277.615384615385,3.60432496709267,103,148.769230769231,1.19704034241796,7,7,3.33888931941707,51,72,0.509137344082687,3,4
SAMEA2623385,,,,2.45343703734655,59,80.1111111111111,,,,,,,2.08027303376341,22,40.3333333333333,,,
SAMEA2623390,4.18303821449263,269,350.162162162162,4.15587646326565,159,232.7,2.70956446200507,54,86.5,0,1,1,2.81193263493452,33,48,,,
SAMEA2623397,4.36689724539548,322,413.142857142857,4.20493777259623,187,256.375,3.54090277927546,84,98,0.450561208866305,2,2,3.44541145737303,48,65.2727272727273,0,1,1
